date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:24	17203/17203	---M--	200	added ('OK')	image/jpeg	etag:%2281fbbd53eeea3713eb0521312d18357f%22	https://sites.udel.edu/arden-map/files/2017/09/00567_web_1-1t2336d-218x300.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00567_web_1-1t2336d-218x300.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:53:27	23709/23709	---M--	200	added ('OK')	image/jpeg	etag:%22b6a96ab1ba8c0e937d7b2710f3cab7e9%22	https://sites.udel.edu/arden-map/files/2017/09/00438_web_1-18guhsc.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00438_web_1-18guhsc.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:53:31	37020/37020	---M--	200	added ('OK')	image/jpeg	etag:%2293c6a4b2ddd486ad4a2aa4ee88e60e77%22	https://sites.udel.edu/arden-map/files/2017/09/00570_web_1-ye38rm.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00570_web_1-ye38rm.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:53:32	51466/51466	---M--	200	added ('OK')	image/jpeg	etag:%22fb726926747e301a6e591e5eadda4d0c%22	https://sites.udel.edu/arden-map/files/2017/09/01922_web_1-2gm0872.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/01922_web_1-2gm0872.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:53:33	38070/38070	---M--	200	added ('OK')	image/jpeg	etag:%226f4883bea120c2a6f8ca7c03ae247b69%22	https://sites.udel.edu/arden-map/files/2017/09/00653_web_1-2hwh3de.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00653_web_1-2hwh3de.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:53:36	26322/26322	---M--	200	added ('OK')	image/jpeg	etag:%2297e0b30ae35517fb2c422f26a2ae6872%22	https://sites.udel.edu/arden-map/files/2017/09/00874_web_1-2cb8l0o.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00874_web_1-2cb8l0o.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:53:38	24473/24473	---M--	200	added ('OK')	image/jpeg	etag:%224db05cf8091fa58f5e8a1ca54ac0fe74%22	https://sites.udel.edu/arden-map/files/2017/09/00636_web_1-1l95ute.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00636_web_1-1l95ute.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:53:39	37606/37606	---M--	200	added ('OK')	image/jpeg	etag:%22a4882e7341f7f2ff097976eea99c89e6%22	https://sites.udel.edu/arden-map/files/2017/09/00598_web_1-1kkn6tj.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00598_web_1-1kkn6tj.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:53:42	33930/33930	---M--	200	added ('OK')	image/jpeg	etag:%22c2658660e5b1660d982bcf6f531e8b3e%22	https://sites.udel.edu/arden-map/files/2017/09/00635_web_1-2iv51mq.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00635_web_1-2iv51mq.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:53:44	33221/33221	---M--	200	added ('OK')	image/jpeg	etag:%22f22beeb75458357b6d325ef0964d6a12%22	https://sites.udel.edu/arden-map/files/2017/09/00641_web_1-1-2b812se.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00641_web_1-1-2b812se.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:53:45	23750/23750	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2016:53:45%20GMT	http://sites.udel.edu/arden-map/GET	/home/trescube/arden/sites.udel.edu/arden-map/GET.b7.delayed	(from http://sites.udel.edu/arden-map/wp-content/mu-plugins/lean-captcha/js/howler.min.js?ver=2015102605)
12:53:46	34852/34852	---M--	200	added ('OK')	image/jpeg	etag:%22593616ecf286695dadc544e89cdf8f52%22	https://sites.udel.edu/arden-map/files/2017/09/00637_web_1-23fowg7.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00637_web_1-23fowg7.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:53:47	2258/2258	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Oct%202017%2016:53:46%20GMT	http://sites.udel.edu/arden-map/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsites.udel.edu%2Farden-map%2F	/home/trescube/arden/sites.udel.edu/arden-map/wp-json/oembed/1.0/embedd111	(from http://sites.udel.edu/arden-map/)
12:53:47	34968/34968	---M--	200	added ('OK')	image/jpeg	etag:%22c874b090e74fd9dd66de11f63fd857fb%22	https://sites.udel.edu/arden-map/files/2017/09/00639_web_1-2h6u7zl.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00639_web_1-2h6u7zl.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:53:51	2213010/2213010	---M--	200	added ('OK')	image/png	etag:%2267d8869feabe2194e20c18f26ca5e457%22	http://sites.udel.edu/arden-map/files/2017/09/William_Morris_Red_Poppies_Mouse_Pad_Rounded_Edges_1024x1024-1236lff.png	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/William_Morris_Red_Poppies_Mouse_Pad_Rounded_Edges_1024x1024-1236lff.png	(from http://sites.udel.edu/arden-map/)
12:53:55	19949/19949	---M--	200	added ('OK')	image/jpeg	etag:%22f6c3893eba06f459ab80a875ab399935%22	https://sites.udel.edu/arden-map/files/2017/10/00898_web_1-145a682.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/10/00898_web_1-145a682.jpg	(from http://sites.udel.edu/arden-map/about-the-ardens/early-arden/)
12:53:57	30958/30958	---M--	200	added ('OK')	image/jpeg	etag:%22d8a9376c7e13a387343f57a67187f020%22	https://sites.udel.edu/arden-map/files/2017/09/Original-Homestead-1900-2fqecnu.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Original-Homestead-1900-2fqecnu.jpg	(from http://sites.udel.edu/arden-map/architecture-in-the-ardens/)
12:54:00	41352/41352	---M--	200	added ('OK')	image/jpeg	etag:%22286e986f24656c50f41bceb716a47b60%22	https://sites.udel.edu/arden-map/files/2017/09/Arden-Paths-198v9v0.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Arden-Paths-198v9v0.jpg	(from http://sites.udel.edu/arden-map/architecture-in-the-ardens/)
12:54:01	28975/28975	---M--	200	added ('OK')	image/jpeg	etag:%22c3a5ae28f09890a6c1a2b7db42f9670e%22	https://sites.udel.edu/arden-map/files/2017/10/tent-1915-1t6fpw2.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/10/tent-1915-1t6fpw2.jpg	(from http://sites.udel.edu/arden-map/architecture-in-the-ardens/architectural-phases-and-ardens-development/)
12:54:01	2405/2405	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Oct%202017%2016:54:01%20GMT	http://sites.udel.edu/arden-map/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsites.udel.edu%2Farden-map%2Farchitecture-in-the-ardens%2Fthe-value-of-simplicity%2F	/home/trescube/arden/sites.udel.edu/arden-map/wp-json/oembed/1.0/embedd08c	(from http://sites.udel.edu/arden-map/architecture-in-the-ardens/the-value-of-simplicity/)
12:54:03	2312/2312	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Oct%202017%2016:54:02%20GMT	http://sites.udel.edu/arden-map/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsites.udel.edu%2Farden-map%2Fleaflet-test-map%2F	/home/trescube/arden/sites.udel.edu/arden-map/wp-json/oembed/1.0/embedcb65.json	(from http://sites.udel.edu/arden-map/leaflet-test-map/)
12:54:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Oct%202017%2016:54:02%20GMT	http://sites.udel.edu/arden-map/?p=850	/home/trescube/arden/sites.udel.edu/arden-map/indexfe6b.html	(from http://sites.udel.edu/arden-map/leaflet-test-map/)
12:54:07	2353/2353	---MCZ	200	added ('OK')	text/xml	date:Wed,%2018%20Oct%202017%2016:54:07%20GMT	http://sites.udel.edu/arden-map/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsites.udel.edu%2Farden-map%2F&format=xml	/home/trescube/arden/sites.udel.edu/arden-map/wp-json/oembed/1.0/embedfcf7	(from http://sites.udel.edu/arden-map/)
12:54:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Oct%202017%2016:54:13%20GMT	http://sites.udel.edu/arden-map/?p=831	/home/trescube/arden/sites.udel.edu/arden-map/index89f6.html	(from http://sites.udel.edu/arden-map/about-the-ardens/arden-expands/)
12:54:22	2405/2405	---MCZ	200	added ('OK')	text/xml	date:Wed,%2018%20Oct%202017%2016:54:22%20GMT	http://sites.udel.edu/arden-map/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsites.udel.edu%2Farden-map%2Fleaflet-test-map%2F&format=xml	/home/trescube/arden/sites.udel.edu/arden-map/wp-json/oembed/1.0/embed25f5	(from http://sites.udel.edu/arden-map/leaflet-test-map/)
12:54:38	38106/38106	---M--	200	added ('OK')	image/jpeg	etag:%2202ea6df8bf0fd145c200fefc9d8410ff%22	https://sites.udel.edu/arden-map/files/2017/09/Arden-School-Buzz-Ware-early-mid-20th-2ifvnry.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Arden-School-Buzz-Ware-early-mid-20th-2ifvnry.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:54:38	30057/30057	---M--	200	added ('OK')	image/jpeg	etag:%2262625e4b82ffb0e5f71bb1565bb410c3%22	https://sites.udel.edu/arden-map/files/2017/09/Brambles-1906-1p5pma1.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Brambles-1906-1p5pma1.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:54:41	20793/20793	---M--	200	added ('OK')	image/jpeg	etag:%22ef7fa503b15d2319e79abea78a7fe9f3%22	https://sites.udel.edu/arden-map/files/2017/09/Founders-House-1910-1920s-ullg1g.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Founders-House-1910-1920s-ullg1g.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:54:42	34205/34205	---M--	200	added ('OK')	image/jpeg	etag:%22040b99d7d553ef9430331c2848399365%22	https://sites.udel.edu/arden-map/files/2017/09/Craft-Shop-Red-House-1916-20pib2u.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Craft-Shop-Red-House-1916-20pib2u.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:54:43	20546/20546	---M--	200	added ('OK')	image/jpeg	etag:%22010dad01fd5b2ed31cf20ca4228cecf1%22	https://sites.udel.edu/arden-map/files/2017/09/Friendly-Gables-1909-vvzrcl.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Friendly-Gables-1909-vvzrcl.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:54:43	35480/35480	---M--	200	added ('OK')	image/jpeg	etag:%22a43e5dd800bbe4ebe18ccad2bac778bf%22	https://sites.udel.edu/arden-map/files/2017/09/Admiral-Benbow-1900s-1920s-s25pus.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Admiral-Benbow-1900s-1920s-s25pus.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:54:46	20159/20159	---M--	200	added ('OK')	image/jpeg	etag:%22ce0523ca72f29b7256ffab5f63018857%22	https://sites.udel.edu/arden-map/files/2017/09/Gild-House-barn-1bsytgf.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Gild-House-barn-1bsytgf.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:54:48	43450/43450	---M--	200	added ('OK')	image/jpeg	etag:%22c0fa069650f83978624651bd218fe137%22	https://sites.udel.edu/arden-map/files/2017/09/Green-Gate-27q7vmf.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Green-Gate-27q7vmf.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:54:48	46139/46139	---M--	200	added ('OK')	image/jpeg	etag:%2263420f78228bc3f38bf1263c72eea68c%22	https://sites.udel.edu/arden-map/files/2017/09/Gild-Hall-1920s-1930s-y2cs71.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Gild-Hall-1920s-1930s-y2cs71.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:54:51	12455/12455	---M--	200	added ('OK')	image/jpeg	etag:%227268789a2fcf1fc607f360ae49540f8c%22	https://sites.udel.edu/arden-map/files/2017/09/00434_web_1-1a3ql03-300x186.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00434_web_1-1a3ql03-300x186.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:54:52	14449/14449	---M--	200	added ('OK')	image/jpeg	etag:%22691fc26330efcac733f8c68ced3e30c7%22	https://sites.udel.edu/arden-map/files/2017/09/00421_web_1-1z77dlh-300x212.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00421_web_1-1z77dlh-300x212.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:54:56	17534/17534	---M--	200	added ('OK')	image/jpeg	etag:%22ed9fe07f211506653d21aa428682e71c%22	https://sites.udel.edu/arden-map/files/2017/09/00698_web_1-29lqji8-300x203.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00698_web_1-29lqji8-300x203.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:54:58	14602/14602	---M--	200	added ('OK')	image/jpeg	etag:%2247ecc487365737fc0b28170cc59cbb10%22	https://sites.udel.edu/arden-map/files/2017/09/00460_web_1-1gr8egc-300x206.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00460_web_1-1gr8egc-300x206.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:08	20488/20488	---M--	200	added ('OK')	image/jpeg	etag:%22c1b36f2d2d52521449ff1bad64169e25%22	https://sites.udel.edu/arden-map/files/2017/09/00433_web_1-1h3rd9e-300x213.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00433_web_1-1h3rd9e-300x213.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:09	21541/21541	---M--	200	added ('OK')	image/jpeg	etag:%22a230d0e69a68c165c5de7096c0244856%22	https://sites.udel.edu/arden-map/files/2017/09/00439_web_1-1qmjkcp-300x212.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00439_web_1-1qmjkcp-300x212.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:09	14095/14095	---M--	200	added ('OK')	image/jpeg	etag:%228801ab986236a2ffd79aa85cf20ae908%22	https://sites.udel.edu/arden-map/files/2017/09/00456_web_1-2mlxp5d-300x213.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00456_web_1-2mlxp5d-300x213.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:11	14642/14642	---M--	200	added ('OK')	image/jpeg	etag:%226f40b3ac1299954c6ad3fd225a38e5ca%22	https://sites.udel.edu/arden-map/files/2017/09/00459_web_1-1i21yla-300x187.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00459_web_1-1i21yla-300x187.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:12	12190/12190	---M--	200	added ('OK')	image/jpeg	etag:%22dde12a732cb46d11460853ff0d16a6e3%22	https://sites.udel.edu/arden-map/files/2017/09/00493_web_1-1sp69ru-300x211.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00493_web_1-1sp69ru-300x211.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:14	14166/14166	---M--	200	added ('OK')	image/jpeg	etag:%2227ae379266dff90a8615f6f4ec9b7319%22	https://sites.udel.edu/arden-map/files/2017/09/00491_web_1-2cmxjsg-300x190.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00491_web_1-2cmxjsg-300x190.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:16	23813/23813	---M--	200	added ('OK')	image/jpeg	etag:%2201a2c15e6e66bb611c9feab3729a2abb%22	https://sites.udel.edu/arden-map/files/2017/09/00497_web_1-16kwpdb.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00497_web_1-16kwpdb.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:18	16997/16997	---M--	200	added ('OK')	image/jpeg	etag:%22711ab6dad29176f281c341a5cb254bfe%22	https://sites.udel.edu/arden-map/files/2017/09/00461_web_1-1ywz9id-300x199.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00461_web_1-1ywz9id-300x199.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:21	20227/20227	---M--	200	added ('OK')	image/jpeg	etag:%22079ed55732ee1669f613119f5916473d%22	https://sites.udel.edu/arden-map/files/2017/09/00622_web_1-1fb6wxt-300x208.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00622_web_1-1fb6wxt-300x208.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:22	14630/14630	---M--	200	added ('OK')	image/jpeg	etag:%22b2b57d6dd07a9d8ed589f4977da854c7%22	https://sites.udel.edu/arden-map/files/2017/09/00117_web_1-z4hpu8-300x188.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00117_web_1-z4hpu8-300x188.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:29	18466/18466	---M--	200	added ('OK')	image/jpeg	etag:%2250e5b20d38631318389c8eae18aab514%22	https://sites.udel.edu/arden-map/files/2017/09/00492_web_1-1assl1a-300x211.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00492_web_1-1assl1a-300x211.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:31	13845/13845	---M--	200	added ('OK')	image/jpeg	etag:%220aa7506297f74ca50e76e7b5f48ca64a%22	https://sites.udel.edu/arden-map/files/2017/09/00118_web_1-23sskn5-300x193.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00118_web_1-23sskn5-300x193.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:33	34011/34011	---M--	200	added ('OK')	image/jpeg	etag:%22c970673593b37ac9cd895365998ca924%22	https://sites.udel.edu/arden-map/files/2017/09/00622_web_1-1fb6wxt.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00622_web_1-1fb6wxt.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:36	28804/28804	---M--	200	added ('OK')	image/jpeg	etag:%22834c72037df09563184b9668bf30e51d%22	https://sites.udel.edu/arden-map/files/2017/09/00567_web_1-1t2336d.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00567_web_1-1t2336d.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:38	29333/29333	---M--	200	added ('OK')	image/jpeg	etag:%22f5d6d4d542dca6970a509df7b9ddd424%22	https://sites.udel.edu/arden-map/files/2017/09/00553_web_1-1db8yb3-300x216.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00553_web_1-1db8yb3-300x216.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:40	21216/21216	---M--	200	added ('OK')	image/jpeg	etag:%2217ffbf668854b06f1199162a7015fb11%22	https://sites.udel.edu/arden-map/files/2017/09/00570_web_1-ye38rm-300x243.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00570_web_1-ye38rm-300x243.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:44	14746/14746	---M--	200	added ('OK')	image/jpeg	etag:%22a56887d96c854ab821f84c31c47cd4de%22	https://sites.udel.edu/arden-map/files/2017/09/00568_web_1-pw3c0k-300x209.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00568_web_1-pw3c0k-300x209.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:49	18688/18688	---M--	200	added ('OK')	image/jpeg	etag:%22a3e8fb9754e76dc13e6cc3c27e3dfff2%22	https://sites.udel.edu/arden-map/files/2017/09/01922_web_1-2gm0872-213x300.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/01922_web_1-2gm0872-213x300.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:52	22005/22005	---M--	200	added ('OK')	image/jpeg	etag:%221df749a2a0c7aed3a8a212ae9a572443%22	https://sites.udel.edu/arden-map/files/2017/09/00653_web_1-2hwh3de-300x209.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00653_web_1-2hwh3de-300x209.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:53	14932/14932	---M--	200	added ('OK')	image/jpeg	etag:%2202eefc0742703dae8a34740b4f1127e1%22	https://sites.udel.edu/arden-map/files/2017/09/00636_web_1-1l95ute-300x208.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00636_web_1-1l95ute-300x208.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:55	16171/16171	---M--	200	added ('OK')	image/jpeg	etag:%22d5f38fd5fed6db78f7f8284421db3427%22	https://sites.udel.edu/arden-map/files/2017/09/00874_web_1-2cb8l0o-300x213.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00874_web_1-2cb8l0o-300x213.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:55	14862/14862	---M--	200	added ('OK')	image/jpeg	etag:%22b1b6d8ef16780b3cffa2a25a7976f878%22	https://sites.udel.edu/arden-map/files/2017/09/00635_web_1-2iv51mq-300x187.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00635_web_1-2iv51mq-300x187.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:55:57	15115/15115	---M--	200	added ('OK')	image/jpeg	etag:%227390aa1e163b5caa8f265d85f5950b85%22	https://sites.udel.edu/arden-map/files/2017/09/00598_web_1-1kkn6tj-300x183.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00598_web_1-1kkn6tj-300x183.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:56:01	12598/12598	---M--	200	added ('OK')	image/jpeg	etag:%22c473c3a93ac4c4d748d5bdc7354965df%22	https://sites.udel.edu/arden-map/files/2017/09/00641_web_1-1-2b812se-300x223.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00641_web_1-1-2b812se-300x223.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:56:01	15180/15180	---M--	200	added ('OK')	image/jpeg	etag:%22abb57ccf0a72413c55e5bb54ee834e07%22	https://sites.udel.edu/arden-map/files/2017/09/00637_web_1-23fowg7-300x218.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00637_web_1-23fowg7-300x218.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:56:02	2405/2405	---MCZ	200	added ('OK')	text/xml	date:Wed,%2018%20Oct%202017%2016:56:01%20GMT	http://sites.udel.edu/arden-map/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsites.udel.edu%2Farden-map%2Fabout-the-ardens%2F&format=xml	/home/trescube/arden/sites.udel.edu/arden-map/wp-json/oembed/1.0/embedca49	(from http://sites.udel.edu/arden-map/about-the-ardens/)
12:56:23	16092/16092	---M--	200	added ('OK')	image/jpeg	etag:%2259d537fe4bc48b3c1b6a52403f8b1e80%22	https://sites.udel.edu/arden-map/files/2017/09/00639_web_1-2h6u7zl-300x213.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00639_web_1-2h6u7zl-300x213.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:56:27	34166/34166	---M--	200	added ('OK')	image/jpeg	etag:%2285d380b6eca975e97862b2ae6c5fa309%22	https://sites.udel.edu/arden-map/files/2017/09/castle-1o794ap.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/castle-1o794ap.jpg	(from http://sites.udel.edu/arden-map/architecture-in-the-ardens/)
12:56:28	89991/89991	---M--	200	added ('OK')	image/jpeg	etag:%228a9b767e87670693a48314df770f2c94%22	https://sites.udel.edu/arden-map/files/2017/09/Wmmorris3248-15mqp7a.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Wmmorris3248-15mqp7a.jpg	(from http://sites.udel.edu/arden-map/architecture-in-the-ardens/)
12:56:28	2287461/2287461	---MCZ	200	added ('OK')	text/plain	etag:W/%22a3a3cbc33294b7dbd1868169b97cad02%22	https://sites.udel.edu/arden-map/files/2017/10/arden-2ffhxz0.txt	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/10/arden-2ffhxz0.txt	(from http://sites.udel.edu/arden-map/leaflet-test-map/)
12:56:30	18821/18821	---M--	200	added ('OK')	image/jpeg	etag:%223961d5fd3de0f94b22b846548d25dd76%22	https://sites.udel.edu/arden-map/files/2017/09/Green-Gate-1909-wc0hi7.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/Green-Gate-1909-wc0hi7.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:56:31	27890/27890	---M--	200	added ('OK')	image/jpeg	etag:%229d4ebed992006be221b3aeb373d52758%22	https://sites.udel.edu/arden-map/files/2017/09/original-homestead-1908-winter-td8clc.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/original-homestead-1908-winter-td8clc.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:56:32	20064/20064	---M--	200	added ('OK')	image/jpeg	etag:%221f22bc459d7d4ecfe83d57958001752f%22	https://sites.udel.edu/arden-map/files/2017/09/00420_web_1-1hkyxsu-300x209.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/00420_web_1-1hkyxsu-300x209.jpg	(from http://sites.udel.edu/arden-map/the-camps-cottages-and-castles/)
12:56:32	51518/51518	---M--	200	added ('OK')	image/jpeg	etag:%223e18e4ba8dd41c7a626a435cbc8bc318%22	https://sites.udel.edu/arden-map/files/2017/09/412px-Henry_George_c1885-2i31khs.jpg	/home/trescube/arden/sites.udel.edu/arden-map/files/2017/09/412px-Henry_George_c1885-2i31khs.jpg	(from http://sites.udel.edu/arden-map/about-the-ardens/georgism-geoism-or-single-tax-theory-the-origins-of-arden/)
